Orthogroup	v2	v5
OG0001087	GRMZM2G301546	Zm00001eb377710
OG0001087	GRMZM2G156904	Zm00001eb377610
OG0001087	GRMZM2G433484	Zm00001eb408190
OG0001088	GRMZM2G131421	Zm00001eb377410
OG0001088	GRMZM2G014705	Zm00001eb270310
OG0001088	GRMZM2G147399	Zm00001eb377390, Zm00001eb377400
OG0001089	GRMZM2G423833	Zm00001eb273570
OG0001089	GRMZM2G093789	Zm00001eb273580
OG0001089	GRMZM2G075064, GRMZM2G376684	Zm00001eb276620
OG0001090	GRMZM2G043277	Zm00001eb276750
OG0001090	GRMZM2G101004	Zm00001eb386220
OG0001090	GRMZM2G157936, GRMZM2G450880	Zm00001eb386230
OG0001091	GRMZM2G068192	Zm00001eb351740, Zm00001eb439820
OG0001091	GRMZM2G116616	Zm00001eb439830
OG0001091	GRMZM2G088409	Zm00001eb289960
OG0001092	GRMZM2G109651	Zm00001eb342490
OG0001092	GRMZM2G096389	Zm00001eb294450, Zm00001eb190030, Zm00001eb210070, Zm00001eb294470
OG0001093	GRMZM2G103628	Zm00001eb399710, Zm00001eb036670, Zm00001eb241280, Zm00001eb343490
OG0001093	GRMZM2G150264	Zm00001eb295590
OG0001094	GRMZM2G022619	Zm00001eb295950
OG0001094	GRMZM2G126928	Zm00001eb157400, Zm00001eb359780
OG0001094	GRMZM2G113720	Zm00001eb343830
OG0001095	GRMZM2G095254	Zm00001eb345120
OG0001095	GRMZM2G408881	Zm00001eb345150
OG0001095	GRMZM2G175593, GRMZM6G704070	Zm00001eb297510
OG0001096	GRMZM2G065038, GRMZM2G370199, GRMZM2G365875, GRMZM2G358929, GRMZM2G337402, GRMZM2G369266	Zm00001eb302610
OG0001097	GRMZM2G067342	Zm00001eb355390, Zm00001eb326140, Zm00001eb056630, Zm00001eb301290
OG0001097	GRMZM2G456547	Zm00001eb430590
OG0001098	GRMZM2G094054	Zm00001eb302070
OG0001098	GRMZM2G088896, GRMZM2G344323, GRMZM2G123153	Zm00001eb302050, Zm00001eb302040
OG0001099	GRMZM2G137980	Zm00001eb305310
OG0001099	GRMZM2G074331	Zm00001eb291330, Zm00001eb208590, Zm00001eb293450, Zm00001eb350960
OG0001101	GRMZM2G388703	Zm00001eb339950
OG0001101	GRMZM2G093372, GRMZM2G505126, GRMZM2G466919, GRMZM2G086897	Zm00001eb339960
OG0001102	GRMZM2G129354	Zm00001eb324390, Zm00001eb106960, Zm00001eb172530, Zm00001eb241540, Zm00001eb184230, Zm00001eb389100
OG0001103	GRMZM2G357036	Zm00001eb025680
OG0001103	GRMZM2G332752	Zm00001eb339600
OG0001103	GRMZM2G700657, GRMZM2G704308	Zm00001eb382760
OG0001104	GRMZM2G061135	Zm00001eb417370
OG0001104	GRMZM2G117198	Zm00001eb354640
OG0001104	GRMZM2G054123	Zm00001eb130870, Zm00001eb340450
OG0001105	GRMZM2G326945	Zm00001eb436760, Zm00001eb435660, Zm00001eb435400, Zm00001eb435200, Zm00001eb039130, Zm00001eb435040
OG0001106	GRMZM2G098750	Zm00001eb376710
OG0001106	GRMZM2G052364	Zm00001eb348040, Zm00001eb347970, Zm00001eb348010, Zm00001eb348190
OG0001107	GRMZM2G157332	Zm00001eb350500, Zm00001eb391830, Zm00001eb052320, Zm00001eb036010, Zm00001eb071380, Zm00001eb291550
OG0001108	GRMZM5G817255	Zm00001eb354470
OG0001108	GRMZM5G803275	Zm00001eb207160, Zm00001eb109210, Zm00001eb267400, Zm00001eb417640
OG0001109	GRMZM2G107504, GRMZM2G371870	Zm00001eb123770, Zm00001eb040810, Zm00001eb373480
OG0001109	GRMZM2G080252	Zm00001eb355450
OG0001110	GRMZM2G074769	Zm00001eb386340, Zm00001eb039550, Zm00001eb358610, Zm00001eb244820, Zm00001eb302840, Zm00001eb291780
OG0001111	GRMZM2G371056	Zm00001eb364350
OG0001111	GRMZM2G460814, GRMZM2G306412	Zm00001eb360200, Zm00001eb360210, Zm00001eb360220
OG0001112	GRMZM2G426678	Zm00001eb186870, Zm00001eb139390, Zm00001eb440450, Zm00001eb303230, Zm00001eb271510, Zm00001eb261010
OG0001113	GRMZM2G308907	Zm00001eb380210, Zm00001eb440340, Zm00001eb439980, Zm00001eb434910, Zm00001eb105250, Zm00001eb440970
OG0001114	GRMZM2G033375	Zm00001eb433120
OG0001114	GRMZM2G326223	Zm00001eb389030, Zm00001eb296140, Zm00001eb389020, Zm00001eb267420
OG0001115	GRMZM2G152815	Zm00001eb401280
OG0001115	GRMZM2G004157	Zm00001eb401270
OG0001115	GRMZM2G456241, GRMZM2G004119	Zm00001eb401260
OG0001116	GRMZM2G137049, GRMZM2G137059, GRMZM2G137085, GRMZM2G137091, GRMZM2G313537, GRMZM2G181489	Zm00001eb136810
OG0001117	GRMZM2G028306	Zm00001eb412970, Zm00001eb412990
OG0001117	GRMZM2G127087	Zm00001eb020070, Zm00001eb412980, Zm00001eb412960
OG0001118	GRMZM2G162845	Zm00001eb424150
OG0001118	GRMZM5G821433	Zm00001eb424190
OG0001118	GRMZM2G041117	Zm00001eb424110
OG0001131	GRMZM5G849223	Zm00001eb436030, Zm00001eb438110, Zm00001eb438970, Zm00001eb440630, Zm00001eb439050
OG0001139	GRMZM2G057171, GRMZM2G083364, GRMZM2G133637, GRMZM2G450762, GRMZM5G842433	Zm00001eb187470
OG0001140	GRMZM2G155432, GRMZM2G093449, GRMZM5G804989, GRMZM2G069284, GRMZM5G805421	Zm00001eb181610
OG0001141	GRMZM2G105976, GRMZM5G801273, GRMZM2G521085, GRMZM2G406350, GRMZM2G479744	Zm00001eb063130
OG0001142	GRMZM5G821527	Zm00001eb441030, Zm00001eb436260, Zm00001eb436490, Zm00001eb436210, Zm00001eb436450
OG0001147	GRMZM2G115152, GRMZM2G124028, GRMZM2G059778, GRMZM2G124032, GRMZM2G160468	Zm00001eb143560
OG0001149	GRMZM2G466519, GRMZM2G338739, GRMZM2G136054, GRMZM2G162208, GRMZM2G055773	Zm00001eb343320
OG0001150	GRMZM2G411063	Zm00001eb000560
OG0001150	GRMZM2G175150, GRMZM2G430013, GRMZM5G827883	Zm00001eb089330
OG0001151	GRMZM2G436226	Zm00001eb000870
OG0001151	GRMZM2G393471	Zm00001eb404070
OG0001151	GRMZM5G881380	Zm00001eb201070
OG0001152	GRMZM2G143213	Zm00001eb236580, Zm00001eb403940
OG0001152	GRMZM2G174596, GRMZM2G008327	Zm00001eb001260
OG0001153	GRMZM2G430039	Zm00001eb021530
OG0001153	GRMZM5G804271, GRMZM5G866706, GRMZM2G013986	Zm00001eb403910
OG0001154	GRMZM2G051103	Zm00001eb403620
OG0001154	GRMZM2G465579, GRMZM5G825834, GRMZM2G055575	Zm00001eb001940
OG0001155	GRMZM2G361842	Zm00001eb031690
OG0001155	GRMZM2G092913, GRMZM2G582893, GRMZM2G104396	Zm00001eb136080
OG0001156	GRMZM2G088212	Zm00001eb228570
OG0001156	GRMZM2G090568	Zm00001eb002510
OG0001156	GRMZM2G079348	Zm00001eb209570
OG0001157	GRMZM2G163081	Zm00001eb365710
OG0001157	GRMZM2G090738	Zm00001eb002520
OG0001157	GRMZM5G815894	Zm00001eb144760
OG0001158	GRMZM2G435276, GRMZM2G315692	Zm00001eb003620
OG0001158	GRMZM5G865819, GRMZM2G172602	Zm00001eb046600
OG0001159	GRMZM2G044180	Zm00001eb392900
OG0001159	GRMZM2G038982	Zm00001eb004500
OG0001159	GRMZM2G175563	Zm00001eb403280
OG0001160	GRMZM5G818302, GRMZM2G154281, GRMZM2G104801, GRMZM2G029440, GRMZM2G039460	Zm00001eb392310
OG0001161	GRMZM2G452996	Zm00001eb046760, Zm00001eb203560, Zm00001eb334310, Zm00001eb213550, Zm00001eb319100
OG0001162	GRMZM2G137694	Zm00001eb222980
OG0001162	GRMZM2G031790	Zm00001eb004760
OG0001162	GRMZM2G162508	Zm00001eb047970
OG0001163	GRMZM5G876160	Zm00001eb205810
OG0001163	GRMZM2G008696, GRMZM2G117823	Zm00001eb386550, Zm00001eb235860
OG0001164	GRMZM2G133444, GRMZM2G141185, GRMZM2G061812, GRMZM2G300082, GRMZM2G126635	Zm00001eb185620
OG0001165	GRMZM2G374176, GRMZM2G025364, GRMZM2G412674	Zm00001eb005230
OG0001165	GRMZM2G097270	Zm00001eb006840
OG0001167	GRMZM2G017254	Zm00001eb005950
OG0001167	GRMZM2G080802, GRMZM2G162561, GRMZM5G830874	Zm00001eb401800
OG0001168	GRMZM2G459896, GRMZM2G576833, GRMZM5G841557	Zm00001eb313560
OG0001168	GRMZM2G445588	Zm00001eb006030
OG0001169	GRMZM2G128740	Zm00001eb401710
OG0001169	GRMZM2G100120	Zm00001eb401690
OG0001169	GRMZM2G115182	Zm00001eb006150
OG0001170	GRMZM2G315321	Zm00001eb006210
OG0001170	GRMZM2G353342	Zm00001eb402040, Zm00001eb325250, Zm00001eb276690
OG0001171	GRMZM2G330907	Zm00001eb401630
OG0001171	GRMZM2G153393	Zm00001eb104670, Zm00001eb320370, Zm00001eb006270
OG0001172	GRMZM2G095822	Zm00001eb401500
OG0001172	GRMZM2G117491	Zm00001eb006630
OG0001172	GRMZM2G005043	Zm00001eb006640
OG0001173	GRMZM2G122488	Zm00001eb065360
OG0001173	GRMZM2G077183	Zm00001eb058380, Zm00001eb266670, Zm00001eb139950
OG0001175	GRMZM2G107395	Zm00001eb007630
OG0001175	GRMZM2G179452	Zm00001eb062100, Zm00001eb404530, Zm00001eb105760
OG0001177	GRMZM2G145258	Zm00001eb400820
OG0001177	GRMZM2G013457, GRMZM5G863656, GRMZM2G030915	Zm00001eb007860
OG0001178	GRMZM2G311974	Zm00001eb345820, Zm00001eb008350
OG0001178	GRMZM2G342647, GRMZM2G077045	Zm00001eb337360
OG0001179	GRMZM2G073498	Zm00001eb400310
OG0001179	GRMZM2G130987	Zm00001eb008550
OG0001179	GRMZM2G307252	Zm00001eb058330
OG0001180	GRMZM2G166713	Zm00001eb189910
OG0001180	GRMZM2G143450	Zm00001eb400100
OG0001180	GRMZM2G099628	Zm00001eb008700
OG0001181	GRMZM2G020893, GRMZM2G111369	Zm00001eb344720, Zm00001eb108540
OG0001181	GRMZM5G830023	Zm00001eb217640
OG0001182	GRMZM2G157123, GRMZM2G039968, GRMZM2G399127, GRMZM2G105999, GRMZM2G359505	Zm00001eb143350
OG0001183	GRMZM2G476294	Zm00001eb301180, Zm00001eb001790
OG0001183	GRMZM2G480698	Zm00001eb001800, Zm00001eb009410
OG0001185	GRMZM2G058696, GRMZM2G023440	Zm00001eb009690
OG0001185	GRMZM2G129112, GRMZM2G102657	Zm00001eb395350
OG0001186	GRMZM2G178618	Zm00001eb302810
OG0001186	GRMZM2G036034	Zm00001eb116280
OG0001186	GRMZM2G012501	Zm00001eb009810
OG0001187	GRMZM2G115925	Zm00001eb399040
OG0001187	GRMZM2G115176	Zm00001eb229320
OG0001187	GRMZM5G884325	Zm00001eb010240
OG0001188	GRMZM2G174160, GRMZM2G037599, GRMZM2G172496, GRMZM2G061455	Zm00001eb216970, Zm00001eb385180
OG0001189	GRMZM5G860152	Zm00001eb011040
OG0001189	GRMZM2G036697	Zm00001eb235080, Zm00001eb287460, Zm00001eb398400
OG0001191	GRMZM2G036670, GRMZM2G072456, GRMZM2G057998, GRMZM2G042721, GRMZM2G453812	Zm00001eb047190
OG0001194	GRMZM2G117153	Zm00001eb398000
OG0001194	GRMZM2G477503	Zm00001eb335670
OG0001194	GRMZM2G049190	Zm00001eb011720
OG0001195	GRMZM2G119300	Zm00001eb148030
OG0001195	GRMZM2G160506	Zm00001eb012020
OG0001195	GRMZM2G149265	Zm00001eb367780
OG0001196	GRMZM2G110309	Zm00001eb012310
OG0001196	GRMZM2G063151	Zm00001eb237130, Zm00001eb424820, Zm00001eb397700
OG0001197	GRMZM2G113002	Zm00001eb012360
OG0001197	GRMZM2G103270	Zm00001eb426480, Zm00001eb009020, Zm00001eb397670
OG0001198	GRMZM2G100067, GRMZM2G340542, GRMZM5G841943, GRMZM2G176562, GRMZM2G060142	Zm00001eb284740
OG0001199	GRMZM2G043291	Zm00001eb012920
OG0001199	GRMZM2G334432, GRMZM2G390607, GRMZM2G162486	Zm00001eb397280
OG0001200	GRMZM5G844894	Zm00001eb138390
OG0001200	GRMZM2G024440, GRMZM2G391673, GRMZM2G025151	Zm00001eb093180
OG0001201	GRMZM2G369243, GRMZM2G373621, GRMZM2G077696, GRMZM2G477864	Zm00001eb276960, Zm00001eb225720
OG0001202	GRMZM2G056569	Zm00001eb331470
OG0001202	GRMZM2G104373	Zm00001eb013840
OG0001202	GRMZM2G095593	Zm00001eb111910
OG0001203	GRMZM2G134424	Zm00001eb396540
OG0001203	GRMZM2G113364	Zm00001eb265340, Zm00001eb312720, Zm00001eb013970
OG0001204	GRMZM2G173192	Zm00001eb229440
OG0001204	GRMZM2G321896, GRMZM2G143812, GRMZM2G128929	Zm00001eb229430
OG0001205	GRMZM2G000632	Zm00001eb014110
OG0001205	GRMZM2G181168, GRMZM5G888791, GRMZM5G830983	Zm00001eb396490
OG0001206	GRMZM2G377215, GRMZM2G353276, GRMZM2G365912, GRMZM2G391361, GRMZM2G006830	Zm00001eb014120
OG0001207	GRMZM2G155387, GRMZM2G373685, GRMZM2G456441, GRMZM2G452170, GRMZM2G357806	Zm00001eb427440
OG0001208	GRMZM2G387383	Zm00001eb111810
OG0001208	GRMZM2G113056, GRMZM2G003984, GRMZM2G015734	Zm00001eb331350
OG0001209	GRMZM2G412577	Zm00001eb270450
OG0001209	GRMZM2G303742, GRMZM5G881180, GRMZM2G400497	Zm00001eb332350
OG0001210	GRMZM2G086614	Zm00001eb395300
OG0001210	GRMZM2G003424	Zm00001eb015700
OG0001210	GRMZM5G819035	Zm00001eb123480
OG0001211	GRMZM2G703575	Zm00001eb027470
OG0001211	GRMZM5G897756, GRMZM2G428672, GRMZM2G428676	Zm00001eb027480
OG0001212	GRMZM2G157300	Zm00001eb276520, Zm00001eb016600
OG0001212	GRMZM2G134109, GRMZM2G093574	Zm00001eb285290
OG0001213	GRMZM2G002309, GRMZM2G137974	Zm00001eb394820
OG0001213	GRMZM2G097843	Zm00001eb324640, Zm00001eb016660
OG0001214	GRMZM2G004276, GRMZM2G400352, GRMZM2G056988	Zm00001eb278860, Zm00001eb245900, Zm00001eb016710
OG0001215	GRMZM2G071228	Zm00001eb345920
OG0001215	GRMZM2G091592, GRMZM5G842165, GRMZM2G566688	Zm00001eb017020
OG0001216	GRMZM2G102548	Zm00001eb091520, Zm00001eb017150
OG0001216	GRMZM2G312201, GRMZM2G180136	Zm00001eb017160
OG0001217	GRMZM2G142725	Zm00001eb297140
OG0001217	GRMZM2G009265	Zm00001eb329840
OG0001217	GRMZM2G061624	Zm00001eb017210
OG0001218	GRMZM2G464782, GRMZM5G815569, GRMZM2G304144, GRMZM2G362952, GRMZM5G846185	Zm00001eb051970
OG0001219	GRMZM5G830483	Zm00001eb431150, Zm00001eb290790, Zm00001eb270710, Zm00001eb184960, Zm00001eb011190
OG0001220	GRMZM2G048045	Zm00001eb189190
OG0001220	GRMZM2G078806	Zm00001eb381220
OG0001220	GRMZM2G109039	Zm00001eb253050
OG0001221	GRMZM2G078742	Zm00001eb271250
OG0001221	GRMZM5G822388	Zm00001eb181730
OG0001221	GRMZM5G842143	Zm00001eb376140
OG0001223	GRMZM2G062320	Zm00001eb019180
OG0001223	GRMZM2G004593	Zm00001eb249000, Zm00001eb192190, Zm00001eb266900
OG0001224	GRMZM6G578655	Zm00001eb281060
OG0001224	GRMZM2G168674, GRMZM2G077991	Zm00001eb019230, Zm00001eb229690
OG0001225	GRMZM2G371942, GRMZM5G880710	Zm00001eb131460
OG0001225	GRMZM2G432984, GRMZM2G328610	Zm00001eb329700
OG0001227	GRMZM2G385050	Zm00001eb020720, Zm00001eb361730, Zm00001eb039290, Zm00001eb168300, Zm00001eb004890
OG0001228	GRMZM5G803072	Zm00001eb194050
OG0001228	GRMZM5G826006	Zm00001eb057780
OG0001228	GRMZM2G476076	Zm00001eb194090
OG0001229	GRMZM2G094941, GRMZM2G060001	Zm00001eb021030
OG0001229	GRMZM2G018062, GRMZM2G134329	Zm00001eb404700
OG0001230	GRMZM2G064666	Zm00001eb144990
OG0001230	GRMZM5G854702	Zm00001eb355250
OG0001230	GRMZM2G367195	Zm00001eb021570
OG0001231	GRMZM2G155111	Zm00001eb432990
OG0001231	GRMZM2G307752, GRMZM2G148700, GRMZM2G348909	Zm00001eb067350
OG0001232	GRMZM2G040921	Zm00001eb424790, Zm00001eb099890, Zm00001eb169650, Zm00001eb022200, Zm00001eb098210
OG0001233	GRMZM2G362174, GRMZM5G813670, GRMZM2G142953, GRMZM2G453141, GRMZM5G802704	Zm00001eb125290
OG0001234	GRMZM2G005480, GRMZM2G179846, GRMZM2G163074, GRMZM2G036025, GRMZM2G002595	Zm00001eb265870
OG0001235	GRMZM2G064944, GRMZM2G017709, GRMZM2G588581	Zm00001eb340470
OG0001235	GRMZM2G005365	Zm00001eb215660
OG0001236	GRMZM2G079031	Zm00001eb023660
OG0001236	GRMZM2G028796	Zm00001eb390950, Zm00001eb269460, Zm00001eb390940
OG0001237	GRMZM2G340143, GRMZM2G452475, GRMZM2G035165, GRMZM5G899760, GRMZM5G866405	Zm00001eb386500
OG0001238	GRMZM2G349988	Zm00001eb430930
OG0001238	GRMZM5G815736, GRMZM2G173379, GRMZM2G007914	Zm00001eb070750
OG0001240	GRMZM2G129595, GRMZM2G454581, GRMZM2G335589, GRMZM2G046947, GRMZM2G449085	Zm00001eb001050
OG0001241	GRMZM2G158062, GRMZM2G158897, GRMZM2G463873	Zm00001eb323520
OG0001241	GRMZM2G099487	Zm00001eb106500
OG0001242	GRMZM5G886969, GRMZM2G056339, GRMZM2G165941, GRMZM2G057871, GRMZM2G175031	Zm00001eb118980
OG0001243	GRMZM2G056022, GRMZM2G700539, GRMZM6G685663, GRMZM2G008474, GRMZM2G067256	Zm00001eb343650
OG0001245	GRMZM2G478501, GRMZM2G040088, GRMZM5G809663	Zm00001eb344280, Zm00001eb384780, Zm00001eb382980
OG0001246	GRMZM2G163381, GRMZM2G009725, GRMZM2G329869, GRMZM5G803934, GRMZM2G321995	Zm00001eb263050
OG0001247	GRMZM2G150448	Zm00001eb216290
OG0001247	GRMZM5G822757, GRMZM2G171110, GRMZM2G023110	Zm00001eb054960
OG0001248	GRMZM2G030784	Zm00001eb124410
OG0001248	GRMZM2G370275, GRMZM2G435244, GRMZM2G018177	Zm00001eb335870
OG0001249	GRMZM2G456853, GRMZM2G423486, GRMZM2G450308, GRMZM2G545412, GRMZM2G416791	Zm00001eb222410
OG0001251	GRMZM2G155437	Zm00001eb094240
OG0001251	GRMZM2G477632, GRMZM2G109133, GRMZM2G467086	Zm00001eb163260
OG0001252	GRMZM2G449407	Zm00001eb027280
OG0001252	GRMZM2G701448, GRMZM5G893397	Zm00001eb403990, Zm00001eb222600
OG0001253	GRMZM2G058459	Zm00001eb034170
OG0001253	GRMZM2G129684, GRMZM2G093524, GRMZM2G467630	Zm00001eb027770
OG0001255	GRMZM2G303909	Zm00001eb028010
OG0001255	GRMZM2G398854	Zm00001eb268980
OG0001255	GRMZM2G017164	Zm00001eb419700
OG0001256	GRMZM2G053531	Zm00001eb028060
OG0001256	GRMZM2G006468, GRMZM2G146355, GRMZM2G377595	Zm00001eb176850
OG0001257	GRMZM2G013406	Zm00001eb321940, Zm00001eb028300, Zm00001eb320570, Zm00001eb361920, Zm00001eb196540
OG0001259	GRMZM2G130332	Zm00001eb028810
OG0001259	GRMZM2G119502, GRMZM2G447505, GRMZM2G149933	Zm00001eb136710
OG0001260	GRMZM5G800922, GRMZM2G410029, GRMZM2G347489	Zm00001eb029060, Zm00001eb081400, Zm00001eb051430
OG0001261	GRMZM2G396073, GRMZM2G096121, GRMZM2G045103, GRMZM2G153426, GRMZM2G311162	Zm00001eb314410
OG0001262	GRMZM2G181028	Zm00001eb216020
OG0001262	GRMZM2G387155, GRMZM2G582776, GRMZM2G157727	Zm00001eb055460
OG0001264	GRMZM2G070371, GRMZM2G106336, GRMZM2G172351, GRMZM2G348780, GRMZM2G702558	Zm00001eb115950
OG0001265	GRMZM2G116947, GRMZM2G339151	Zm00001eb356240
OG0001265	GRMZM2G461447	Zm00001eb304730, Zm00001eb267610
OG0001266	GRMZM2G159828	Zm00001eb101950
OG0001266	GRMZM2G129405, GRMZM2G453018, GRMZM2G103713	Zm00001eb316810
OG0001267	GRMZM2G047637	Zm00001eb134990
OG0001267	GRMZM2G096140, GRMZM2G030088, GRMZM2G329655	Zm00001eb030430
OG0001268	GRMZM2G003631	Zm00001eb030630
OG0001268	GRMZM2G024473	Zm00001eb030640
OG0001268	GRMZM2G003595	Zm00001eb030600
OG0001269	GRMZM2G374044, GRMZM2G450602, GRMZM2G109360, GRMZM2G108782, GRMZM2G142649	Zm00001eb147730
OG0001270	GRMZM2G017584	Zm00001eb030790, Zm00001eb030830
OG0001270	GRMZM2G048555, GRMZM2G701180	Zm00001eb288690
OG0001271	GRMZM2G007555	Zm00001eb030890
OG0001271	GRMZM2G112672	Zm00001eb051150
OG0001271	GRMZM2G173424	Zm00001eb135370
OG0001272	GRMZM2G052619	Zm00001eb031250
OG0001272	GRMZM2G390374	Zm00001eb357140, Zm00001eb160200, Zm00001eb135700
OG0001277	GRMZM2G015159	Zm00001eb217750
OG0001277	GRMZM2G131254	Zm00001eb032760
OG0001277	GRMZM2G131939	Zm00001eb065460
OG0001279	GRMZM2G000047	Zm00001eb070330
OG0001279	GRMZM2G704352, GRMZM2G101055, GRMZM2G074483	Zm00001eb033850
OG0001280	GRMZM2G173721	Zm00001eb118020
OG0001280	GRMZM2G022962, GRMZM2G006530, GRMZM2G416351	Zm00001eb298970
OG0001281	GRMZM2G129058	Zm00001eb034410
OG0001281	GRMZM2G426147	Zm00001eb034310
OG0001281	GRMZM2G391288	Zm00001eb034540
OG0001283	GRMZM2G442425	Zm00001eb419970
OG0001283	GRMZM2G458441, GRMZM2G462808, GRMZM2G410085	Zm00001eb264230
OG0001284	GRMZM2G162546	Zm00001eb318980, Zm00001eb017510
OG0001284	GRMZM2G068193	Zm00001eb389390, Zm00001eb035350
OG0001285	GRMZM5G826658	Zm00001eb085360
OG0001285	GRMZM2G041262, GRMZM2G444371, GRMZM2G159732	Zm00001eb421140
OG0001286	GRMZM2G135654	Zm00001eb036790
OG0001286	GRMZM5G870752	Zm00001eb317810
OG0001286	GRMZM2G178968	Zm00001eb102500
OG0001287	GRMZM2G436319	Zm00001eb036800
OG0001287	GRMZM2G381169, GRMZM2G557974, GRMZM2G046244	Zm00001eb252050
OG0001288	GRMZM2G117329	Zm00001eb175550
OG0001288	GRMZM5G872204, GRMZM2G093670	Zm00001eb185350, Zm00001eb037010
OG0001289	GRMZM2G171688	Zm00001eb084770
OG0001289	GRMZM2G041797	Zm00001eb037050
OG0001289	GRMZM5G821551	Zm00001eb198180
OG0001290	GRMZM2G153945	Zm00001eb037210
OG0001290	GRMZM2G521647	Zm00001eb048360
OG0001290	GRMZM2G103011	Zm00001eb234810
OG0001291	GRMZM2G177862, GRMZM2G329737, GRMZM2G378402, GRMZM2G132028, GRMZM2G101903	Zm00001eb084700
OG0001292	GRMZM2G393215	Zm00001eb037880
OG0001292	GRMZM2G379237	Zm00001eb037870
OG0001292	GRMZM2G094304	Zm00001eb335560
OG0001293	GRMZM2G054139	Zm00001eb176690
OG0001293	GRMZM2G386460	Zm00001eb132860, Zm00001eb226090, Zm00001eb038030
OG0001294	GRMZM2G065550, GRMZM5G831658, GRMZM5G856617, GRMZM5G806695, GRMZM2G065526	Zm00001eb038170
OG0001295	GRMZM2G129817	Zm00001eb214840
OG0001295	GRMZM2G177974	Zm00001eb057410
OG0001295	GRMZM2G141652	Zm00001eb109590
OG0001296	GRMZM2G363535	Zm00001eb122250
OG0001296	GRMZM2G365983	Zm00001eb337050
OG0001296	GRMZM2G067845	Zm00001eb073690
OG0001297	GRMZM2G154090	Zm00001eb047070
OG0001297	GRMZM2G112377	Zm00001eb038730
OG0001297	GRMZM2G326707	Zm00001eb222510
OG0001299	GRMZM2G030531	Zm00001eb038980
OG0001299	GRMZM2G106899	Zm00001eb038990
OG0001299	GRMZM2G139695	Zm00001eb038960
OG0001300	GRMZM2G153543	Zm00001eb318700, Zm00001eb039240
OG0001300	GRMZM2G052461, GRMZM2G429322	Zm00001eb261510
OG0001301	GRMZM2G077214, GRMZM2G002059, GRMZM2G004030, GRMZM2G121742, GRMZM2G158437	Zm00001eb051500
OG0001302	GRMZM2G154124	Zm00001eb170140, Zm00001eb196040, Zm00001eb235440, Zm00001eb332110, Zm00001eb039820
OG0001303	GRMZM2G132531	Zm00001eb202890
OG0001303	GRMZM2G068239, GRMZM2G440866, GRMZM2G112617	Zm00001eb039970
OG0001304	GRMZM2G338928	Zm00001eb319410
OG0001304	GRMZM2G015395, GRMZM2G337894, GRMZM2G042485	Zm00001eb103350
OG0001305	GRMZM2G140156	Zm00001eb099960
OG0001305	GRMZM2G110306, GRMZM5G873335	Zm00001eb313820, Zm00001eb040700
OG0001306	GRMZM2G038309	Zm00001eb145320
OG0001306	GRMZM2G359542, GRMZM2G703889, GRMZM2G472991	Zm00001eb365940
OG0001307	GRMZM2G327680, GRMZM2G031677, GRMZM2G384730	Zm00001eb070670
OG0001307	GRMZM2G074278	Zm00001eb209260
OG0001308	GRMZM2G312026, GRMZM5G869572, GRMZM2G141228	Zm00001eb434450
OG0001308	GRMZM2G376731	Zm00001eb076490
OG0001309	GRMZM2G526668	Zm00001eb179590
OG0001309	GRMZM2G389579, GRMZM2G451729, GRMZM2G107276	Zm00001eb041610
OG0001310	GRMZM2G166687, GRMZM5G824514, GRMZM2G062711, GRMZM2G031905, GRMZM2G055024	Zm00001eb041640
OG0001313	GRMZM2G154229	Zm00001eb379530
OG0001313	GRMZM2G333579, GRMZM2G096300, GRMZM2G004455	Zm00001eb268420
OG0001315	GRMZM2G107092	Zm00001eb280060
OG0001315	GRMZM2G377690, GRMZM2G029458, GRMZM2G097527	Zm00001eb371780
OG0001316	GRMZM2G171559	Zm00001eb044240, Zm00001eb029410, Zm00001eb268340, Zm00001eb329750, Zm00001eb051570
OG0001317	GRMZM2G131591	Zm00001eb065980, Zm00001eb433880
OG0001317	GRMZM2G135866	Zm00001eb044410, Zm00001eb044480
OG0001318	GRMZM2G177314	Zm00001eb221130
OG0001318	GRMZM2G177812	Zm00001eb075940
OG0001318	GRMZM5G870629	Zm00001eb044810
OG0001319	GRMZM2G163114	Zm00001eb008210, Zm00001eb030360
OG0001319	GRMZM2G150444	Zm00001eb008220, Zm00001eb046090
OG0001320	GRMZM2G109643	Zm00001eb047470
OG0001320	GRMZM2G364172	Zm00001eb259080
OG0001320	GRMZM2G042380	Zm00001eb191260
OG0001321	GRMZM2G510595, GRMZM2G102209, GRMZM2G041150, GRMZM2G103132, GRMZM2G039024	Zm00001eb208160
OG0001322	GRMZM2G355610	Zm00001eb342620
OG0001322	GRMZM2G174990, GRMZM2G344167, GRMZM2G058304	Zm00001eb294580
OG0001323	GRMZM2G346374, GRMZM2G325827	Zm00001eb419920
OG0001323	GRMZM5G825473	Zm00001eb098050, Zm00001eb396570
OG0001324	GRMZM2G363728	Zm00001eb210110
OG0001324	GRMZM2G374574	Zm00001eb229270
OG0001324	GRMZM2G448323	Zm00001eb063630
OG0001325	GRMZM2G110328	Zm00001eb049720
OG0001325	GRMZM2G142640	Zm00001eb352180
OG0001325	GRMZM2G074898	Zm00001eb219320
OG0001327	GRMZM2G328500	Zm00001eb057810
OG0001327	GRMZM5G862540	Zm00001eb214560
OG0001327	GRMZM2G058244	Zm00001eb050080
OG0001328	GRMZM2G029930	Zm00001eb050170
