Orthogroup	v5	v2
OG0003516	Zm00001eb023870	GRMZM2G481163
OG0003516	Zm00001eb390910	GRMZM2G428470
OG0003517	Zm00001eb023880, Zm00001eb394370, Zm00001eb078030	GRMZM2G180916
OG0003518	Zm00001eb023890	GRMZM2G107575
OG0003518	Zm00001eb390900	GRMZM2G015324
OG0003519	Zm00001eb390850	GRMZM2G148180
OG0003519	Zm00001eb023920	GRMZM2G399484
OG0003520	Zm00001eb390830	GRMZM2G035928
OG0003520	Zm00001eb023930	GRMZM2G155422
OG0003521	Zm00001eb023950	GRMZM2G007939
OG0003521	Zm00001eb390820	GRMZM2G035749
OG0003522	Zm00001eb023980	GRMZM2G335000
OG0003522	Zm00001eb064820	GRMZM2G110851
OG0003523	Zm00001eb024000	GRMZM2G133998, GRMZM2G134115, GRMZM2G140430
OG0003524	Zm00001eb071630	GRMZM2G090872
OG0003524	Zm00001eb024030	GRMZM2G050961
OG0003525	Zm00001eb024110	GRMZM2G127945
OG0003525	Zm00001eb390710	GRMZM2G103169
OG0003526	Zm00001eb024230	GRMZM2G049422
OG0003526	Zm00001eb390640	GRMZM2G138429
OG0003527	Zm00001eb390590	GRMZM2G144730
OG0003527	Zm00001eb024280	GRMZM2G033526
OG0003528	Zm00001eb024290	GRMZM2G169080
OG0003528	Zm00001eb390580	GRMZM2G054634
OG0003529	Zm00001eb024320	GRMZM2G367023
OG0003529	Zm00001eb383750	GRMZM2G473596
OG0003530	Zm00001eb390330	GRMZM2G049229
OG0003530	Zm00001eb024330	GRMZM2G001930
OG0003531	Zm00001eb390370	GRMZM2G134045
OG0003531	Zm00001eb024360	GRMZM2G094390
OG0003533	Zm00001eb024550	GRMZM2G144245, GRMZM2G473104, GRMZM2G121128
OG0003534	Zm00001eb390530	GRMZM2G099337
OG0003534	Zm00001eb024600	GRMZM5G862565
OG0003535	Zm00001eb024730	GRMZM2G397661, GRMZM2G069295, GRMZM2G157824
OG0003536	Zm00001eb224900	GRMZM2G173277
OG0003536	Zm00001eb024750	GRMZM2G456603
OG0003537	Zm00001eb279070	GRMZM2G135970, GRMZM2G408474, GRMZM2G357730
OG0003538	Zm00001eb024870, Zm00001eb063260, Zm00001eb188290	GRMZM2G068917
OG0003539	Zm00001eb024900	GRMZM2G090500
OG0003539	Zm00001eb224910	GRMZM2G128737
OG0003540	Zm00001eb224940	GRMZM2G180086
OG0003540	Zm00001eb025020	GRMZM2G057466
OG0003541	Zm00001eb025040	GRMZM5G866843
OG0003541	Zm00001eb224950	GRMZM2G145236
OG0003542	Zm00001eb025100	GRMZM2G436299
OG0003542	Zm00001eb379070	GRMZM5G870176
OG0003543	Zm00001eb025160	GRMZM2G478212
OG0003543	Zm00001eb025140	GRMZM5G873519
OG0003544	Zm00001eb040090	GRMZM2G063883, GRMZM2G386914, GRMZM2G481311
OG0003545	Zm00001eb178760	GRMZM2G086871
OG0003545	Zm00001eb169730	GRMZM2G177703
OG0003547	Zm00001eb225090	GRMZM2G104484
OG0003547	Zm00001eb025550	GRMZM2G179528
OG0003548	Zm00001eb178370	GRMZM2G448456, GRMZM5G899494, GRMZM2G004305
OG0003549	Zm00001eb025720	GRMZM2G368632
OG0003549	Zm00001eb270130	GRMZM2G063392
OG0003550	Zm00001eb224410	GRMZM2G151195
OG0003550	Zm00001eb025760	GRMZM2G343916
OG0003551	Zm00001eb267750	GRMZM2G172098
OG0003551	Zm00001eb148650	GRMZM2G126083
OG0003553	Zm00001eb426190	GRMZM2G414503, GRMZM2G326618, GRMZM5G800846
OG0003554	Zm00001eb225850	GRMZM2G356745, GRMZM2G082538, GRMZM2G061554
OG0003555	Zm00001eb355460, Zm00001eb026360, Zm00001eb026370	GRMZM2G154001
OG0003556	Zm00001eb010440	GRMZM2G149826
OG0003556	Zm00001eb026450	GRMZM2G477128
OG0003558	Zm00001eb026690, Zm00001eb026680, Zm00001eb026540	GRMZM2G109814
OG0003560	Zm00001eb151370	GRMZM2G158740
OG0003560	Zm00001eb212770	GRMZM2G009928
OG0003561	Zm00001eb026820	GRMZM2G009624
OG0003561	Zm00001eb239870	GRMZM2G030259
OG0003563	Zm00001eb027100	GRMZM2G018929, GRMZM2G072596, GRMZM2G335703
OG0003564	Zm00001eb028410	GRMZM5G816012, GRMZM5G838585, GRMZM5G868756
OG0003565	Zm00001eb231750	GRMZM5G815257, GRMZM5G896514, GRMZM2G361402
OG0003566	Zm00001eb232840	GRMZM2G080409, GRMZM2G174503, GRMZM2G174517
OG0003567	Zm00001eb027800	GRMZM2G153594
OG0003567	Zm00001eb223920	GRMZM2G341747
OG0003568	Zm00001eb367420	GRMZM5G854476, GRMZM5G840705, GRMZM5G821164
OG0003569	Zm00001eb027940, Zm00001eb375060, Zm00001eb375050	GRMZM2G162158
OG0003571	Zm00001eb089940	GRMZM2G149326, GRMZM2G100381, GRMZM2G055162
OG0003572	Zm00001eb177660	GRMZM2G399421
OG0003572	Zm00001eb028200	GRMZM2G452150
OG0003574	Zm00001eb261230	GRMZM2G170680, GRMZM2G312566, GRMZM2G364977
OG0003575	Zm00001eb137000	GRMZM2G112074
OG0003575	Zm00001eb028400	GRMZM2G065205
OG0003576	Zm00001eb028460	GRMZM2G044354
OG0003576	Zm00001eb136970	GRMZM2G122443
OG0003577	Zm00001eb028480	GRMZM2G174263
OG0003577	Zm00001eb136950	GRMZM2G439908
OG0003578	Zm00001eb298990	GRMZM2G173882
OG0003578	Zm00001eb118010	GRMZM2G472646
OG0003579	Zm00001eb136940	GRMZM2G140537
OG0003579	Zm00001eb028510	GRMZM2G110572
OG0003580	Zm00001eb028520	GRMZM2G099909
OG0003580	Zm00001eb136920	GRMZM2G102580
OG0003581	Zm00001eb028680	GRMZM2G166159
OG0003581	Zm00001eb136840	GRMZM2G082203
OG0003582	Zm00001eb028710	GRMZM2G424181
OG0003582	Zm00001eb136860	GRMZM2G418515
OG0003583	Zm00001eb028840	GRMZM2G476346, GRMZM2G102126, GRMZM2G102119
OG0003584	Zm00001eb441440, Zm00001eb440620, Zm00001eb441380	GRMZM2G176713
OG0003585	Zm00001eb029010	GRMZM2G138419
OG0003585	Zm00001eb136540	GRMZM2G066650
OG0003587	Zm00001eb029080	GRMZM2G104070, GRMZM2G035599, GRMZM5G891282
OG0003588	Zm00001eb029180	GRMZM2G166234
OG0003588	Zm00001eb029100	GRMZM2G116386
OG0003589	Zm00001eb029120	GRMZM2G538912, GRMZM2G398275, GRMZM2G393515
OG0003590	Zm00001eb232720	GRMZM2G029981, GRMZM2G097050, GRMZM2G006144
OG0003591	Zm00001eb029220	GRMZM2G123900
OG0003591	Zm00001eb136460	GRMZM2G176063
OG0003592	Zm00001eb029390	GRMZM2G179325
OG0003592	Zm00001eb136350	GRMZM2G159475
OG0003594	Zm00001eb314420	GRMZM2G452753, GRMZM2G397566, GRMZM2G396084
OG0003595	Zm00001eb029540	GRMZM2G077024
OG0003595	Zm00001eb136280	GRMZM2G010628
OG0003596	Zm00001eb029660	GRMZM2G418223
OG0003596	Zm00001eb136220	GRMZM2G018372
OG0003597	Zm00001eb029710	GRMZM5G832908
OG0003597	Zm00001eb136190	GRMZM2G098434
OG0003598	Zm00001eb029720	GRMZM2G480451
OG0003598	Zm00001eb136200	GRMZM2G098397
OG0003601	Zm00001eb029850, Zm00001eb090890, Zm00001eb415550	GRMZM2G107167
OG0003602	Zm00001eb029940	GRMZM2G104494
OG0003602	Zm00001eb117000	GRMZM2G176375
OG0003603	Zm00001eb030030	GRMZM2G130755
OG0003603	Zm00001eb138050	GRMZM2G349187
OG0003604	Zm00001eb134970	GRMZM2G044724
OG0003604	Zm00001eb030390	GRMZM2G443525
OG0003605	Zm00001eb030510	GRMZM2G065496, GRMZM2G065478, GRMZM2G522066
OG0003606	Zm00001eb135220	GRMZM2G069886
OG0003606	Zm00001eb030540	GRMZM2G335438
OG0003607	Zm00001eb030710	GRMZM2G142660
OG0003607	Zm00001eb135290	GRMZM2G176282
OG0003608	Zm00001eb069060, Zm00001eb030800, Zm00001eb030840	GRMZM2G017486
OG0003609	Zm00001eb135380	GRMZM2G145300
OG0003609	Zm00001eb030950	GRMZM2G012156
OG0003610	Zm00001eb213100	GRMZM2G130536
OG0003610	Zm00001eb031150	GRMZM2G097116
OG0003611	Zm00001eb031170	GRMZM2G100121
OG0003611	Zm00001eb135530	GRMZM2G441768
OG0003612	Zm00001eb135710	GRMZM2G390345
OG0003612	Zm00001eb031270	GRMZM2G052650
OG0003613	Zm00001eb031290	GRMZM2G092947
OG0003613	Zm00001eb135720	GRMZM2G701688
OG0003614	Zm00001eb031360	GRMZM2G117240
OG0003614	Zm00001eb135800	GRMZM2G152470
OG0003615	Zm00001eb135940	GRMZM2G412885
OG0003615	Zm00001eb031590	GRMZM5G852177
OG0003616	Zm00001eb135960	GRMZM2G565140
OG0003616	Zm00001eb031600	GRMZM2G107984
OG0003617	Zm00001eb079090	GRMZM2G054046, GRMZM2G409589, GRMZM5G847923
OG0003618	Zm00001eb031650	GRMZM2G003635
OG0003618	Zm00001eb136040	GRMZM2G104045
OG0003619	Zm00001eb031700	GRMZM2G081158
OG0003619	Zm00001eb136130	GRMZM2G073750
OG0003620	Zm00001eb031760	GRMZM2G171822, GRMZM2G103559, GRMZM2G137710
OG0003621	Zm00001eb031850	GRMZM2G047875
OG0003621	Zm00001eb031840	GRMZM2G047835
OG0003622	Zm00001eb050410	GRMZM2G127546
OG0003622	Zm00001eb031900	GRMZM2G088565
OG0003623	Zm00001eb032500	GRMZM6G247892
OG0003623	Zm00001eb059630	GRMZM2G038964
OG0003624	Zm00001eb105990	GRMZM2G107246
OG0003624	Zm00001eb407070	GRMZM2G180618
OG0003625	Zm00001eb032580, Zm00001eb032560	GRMZM2G006853, GRMZM2G136372
OG0003626	Zm00001eb032670	GRMZM2G068604
OG0003626	Zm00001eb032680	GRMZM2G049686
OG0003627	Zm00001eb032790, Zm00001eb050780	GRMZM2G099366, GRMZM2G113260
OG0003628	Zm00001eb333250	GRMZM2G313995, GRMZM2G093824, GRMZM5G856071
OG0003629	Zm00001eb032940	GRMZM2G093809
OG0003629	Zm00001eb134240	GRMZM2G080503
OG0003630	Zm00001eb134120	GRMZM2G018793
OG0003630	Zm00001eb032990	GRMZM2G093755
OG0003631	Zm00001eb370740, Zm00001eb188780	GRMZM5G861082, GRMZM2G352915
OG0003632	Zm00001eb134100	GRMZM2G147857
OG0003632	Zm00001eb033050	GRMZM2G461278
OG0003635	Zm00001eb033230	GRMZM2G151236
OG0003635	Zm00001eb133880	GRMZM2G147811
OG0003636	Zm00001eb033290	GRMZM2G415208
OG0003636	Zm00001eb033320	GRMZM2G056590
OG0003638	Zm00001eb221920	GRMZM2G116885, GRMZM5G804137, GRMZM2G037926
OG0003639	Zm00001eb051650	GRMZM2G494284
OG0003639	Zm00001eb033580	GRMZM2G048616
OG0003640	Zm00001eb199160	GRMZM2G016296
OG0003640	Zm00001eb033600	GRMZM2G110143
OG0003641	Zm00001eb199300	GRMZM2G131957
OG0003641	Zm00001eb033700	GRMZM2G107163
OG0003642	Zm00001eb217510	GRMZM2G430983, GRMZM2G111134, GRMZM2G037639
OG0003643	Zm00001eb253090	GRMZM2G018126
OG0003643	Zm00001eb034000	GRMZM2G113899
OG0003644	Zm00001eb199540	GRMZM2G028089
OG0003644	Zm00001eb034040	GRMZM2G080652
OG0003645	Zm00001eb242650	GRMZM2G140655, GRMZM2G701553, GRMZM2G080716
OG0003646	Zm00001eb034080	GRMZM2G080775
OG0003646	Zm00001eb199560	GRMZM2G115855
OG0003647	Zm00001eb034100	GRMZM2G170299
OG0003647	Zm00001eb199570	GRMZM2G071196
OG0003650	Zm00001eb199740	GRMZM2G181491
OG0003650	Zm00001eb034670	GRMZM2G085210
OG0003651	Zm00001eb034700	GRMZM2G445684
OG0003651	Zm00001eb199780	GRMZM2G071101
OG0003652	Zm00001eb034750	GRMZM2G142597
OG0003652	Zm00001eb199820	GRMZM2G083309
OG0003653	Zm00001eb399150	GRMZM2G121302, GRMZM2G118687, GRMZM2G178287
OG0003655	Zm00001eb179240	GRMZM5G878944
OG0003655	Zm00001eb035140	GRMZM2G430455
OG0003657	Zm00001eb035360	GRMZM2G039359
OG0003657	Zm00001eb030820	GRMZM2G004582
OG0003658	Zm00001eb174570	GRMZM2G138198
OG0003658	Zm00001eb035540	GRMZM2G151216
OG0003660	Zm00001eb035680, Zm00001eb329860, Zm00001eb317160	GRMZM2G149480
OG0003661	Zm00001eb174630	GRMZM2G035118
OG0003661	Zm00001eb035700	GRMZM2G449123
OG0003662	Zm00001eb174640	GRMZM2G124530
OG0003662	Zm00001eb035710	GRMZM2G149375
OG0003663	Zm00001eb035840	GRMZM2G132712
OG0003663	Zm00001eb317200	GRMZM2G340139
OG0003666	Zm00001eb036170	GRMZM2G179366
OG0003666	Zm00001eb174990	GRMZM2G164735
OG0003668	Zm00001eb271140	GRMZM2G703860
OG0003668	Zm00001eb262340	GRMZM2G011968
OG0003669	Zm00001eb345720	GRMZM2G106526, GRMZM2G063659, GRMZM2G017703
OG0003670	Zm00001eb020810	GRMZM5G889757, GRMZM5G848140, GRMZM5G844739
OG0003671	Zm00001eb036580	GRMZM5G892007, GRMZM2G100492, GRMZM2G114841
OG0003672	Zm00001eb036610	GRMZM2G171111
OG0003672	Zm00001eb175180	GRMZM5G896883
OG0003673	Zm00001eb175200, Zm00001eb036640	GRMZM2G407249, GRMZM2G006953
OG0003674	Zm00001eb207610, Zm00001eb106400, Zm00001eb096740	GRMZM2G025428
OG0003675	Zm00001eb036750	GRMZM2G083725
OG0003675	Zm00001eb175270	GRMZM2G071575
OG0003676	Zm00001eb036760	GRMZM2G083551
OG0003676	Zm00001eb175280	GRMZM2G070693
OG0003677	Zm00001eb175400	GRMZM2G129304
OG0003677	Zm00001eb036770	GRMZM2G083538
OG0003678	Zm00001eb175450	GRMZM2G123305
OG0003678	Zm00001eb036840	GRMZM5G886044
OG0003679	Zm00001eb175470	GRMZM5G821611
OG0003679	Zm00001eb036890	GRMZM2G068657
OG0003680	Zm00001eb317930	GRMZM5G822842
OG0003680	Zm00001eb036950	GRMZM2G138425
OG0003681	Zm00001eb037030	GRMZM2G080565, GRMZM2G007950, GRMZM5G836069
OG0003682	Zm00001eb395870, Zm00001eb024520	GRMZM2G153819, GRMZM5G800351
OG0003683	Zm00001eb198320	GRMZM2G095400
OG0003683	Zm00001eb037230	GRMZM2G452523
OG0003684	Zm00001eb063480	GRMZM2G156559
OG0003684	Zm00001eb037270	GRMZM2G370546
OG0003685	Zm00001eb198350	GRMZM2G100913
OG0003685	Zm00001eb037260	GRMZM2G143644
OG0003686	Zm00001eb431320	GRMZM2G344025, GRMZM2G069467, GRMZM2G150901
OG0003687	Zm00001eb153340	GRMZM2G027268, GRMZM2G055795, GRMZM2G037413
OG0003689	Zm00001eb198460	GRMZM2G097043
OG0003689	Zm00001eb037420	GRMZM2G019050
OG0003690	Zm00001eb058600, Zm00001eb214040	GRMZM2G027709, GRMZM2G164493
OG0003691	Zm00001eb198470	GRMZM2G149150
OG0003691	Zm00001eb037460	GRMZM2G175280
OG0003692	Zm00001eb037470	GRMZM2G477872
OG0003692	Zm00001eb198490	GRMZM2G451792
OG0003693	Zm00001eb198640	GRMZM2G147452
OG0003693	Zm00001eb037610	GRMZM2G000435
OG0003694	Zm00001eb037640	GRMZM2G021816
OG0003694	Zm00001eb177410	GRMZM2G038108
OG0003696	Zm00001eb037740	GRMZM2G050556
OG0003696	Zm00001eb176420	GRMZM2G084885
OG0003697	Zm00001eb037840	GRMZM2G055968
OG0003697	Zm00001eb176520	GRMZM2G057486
OG0003698	Zm00001eb176620	GRMZM2G087259
OG0003698	Zm00001eb037950	GRMZM2G113165
OG0003699	Zm00001eb388490	GRMZM2G009633
OG0003699	Zm00001eb037940	GRMZM2G113191
OG0003700	Zm00001eb038010	GRMZM2G478417
OG0003700	Zm00001eb176680	GRMZM2G157722
OG0003701	Zm00001eb038160	GRMZM5G881887
OG0003701	Zm00001eb388660	GRMZM2G086773
OG0003702	Zm00001eb038200	GRMZM2G007969, GRMZM2G446946, GRMZM2G168161
OG0003703	Zm00001eb038270	GRMZM2G349749
OG0003703	Zm00001eb038250	GRMZM2G117378
OG0003705	Zm00001eb038400, Zm00001eb180290	GRMZM2G136443, GRMZM2G089097
OG0003706	Zm00001eb038430	GRMZM2G133413
OG0003706	Zm00001eb180180	GRMZM2G546369
OG0003707	Zm00001eb038480	GRMZM2G419024
OG0003707	Zm00001eb050580	GRMZM2G346118
OG0003708	Zm00001eb038500	GRMZM2G115730
OG0003708	Zm00001eb175580	GRMZM2G390475
OG0003709	Zm00001eb038540	GRMZM2G318803
OG0003709	Zm00001eb175610	GRMZM2G042442
OG0003710	Zm00001eb038580	GRMZM2G447952, GRMZM5G845558, GRMZM2G016210
OG0003711	Zm00001eb038670	GRMZM5G833477
OG0003711	Zm00001eb175670	GRMZM2G020920
OG0003712	Zm00001eb038860	GRMZM2G092268
OG0003712	Zm00001eb175780	GRMZM2G173479
OG0003713	Zm00001eb039060	GRMZM5G840852
OG0003713	Zm00001eb103890	GRMZM2G420774
OG0003715	Zm00001eb175980	GRMZM2G041885
OG0003715	Zm00001eb039340	GRMZM2G103258
OG0003716	Zm00001eb176030	GRMZM2G132371
OG0003716	Zm00001eb039420	GRMZM2G320689
OG0003717	Zm00001eb013070	GRMZM2G703879, GRMZM2G383140, GRMZM5G894292
OG0003718	Zm00001eb039560	GRMZM2G015344
OG0003718	Zm00001eb176090	GRMZM2G085960
OG0003719	Zm00001eb176120	GRMZM2G451604
OG0003719	Zm00001eb039590	GRMZM2G016439
OG0003720	Zm00001eb176210	GRMZM2G032367
OG0003720	Zm00001eb039620	GRMZM2G158479
OG0003721	Zm00001eb039630	GRMZM2G158462
OG0003721	Zm00001eb176260	GRMZM2G123234
OG0003722	Zm00001eb215930	GRMZM2G046050
OG0003722	Zm00001eb039660	GRMZM2G449163
OG0003723	Zm00001eb039840	GRMZM2G143878
OG0003723	Zm00001eb180420	GRMZM2G081538
OG0003724	Zm00001eb118690	GRMZM2G119812
OG0003724	Zm00001eb339550	GRMZM5G824388
OG0003725	Zm00001eb162730	GRMZM2G065958, GRMZM2G494600, GRMZM2G373447
OG0003726	Zm00001eb040040	GRMZM2G175818
OG0003726	Zm00001eb331920	GRMZM2G091715
OG0003727	Zm00001eb040050	GRMZM2G175779
OG0003727	Zm00001eb202800	GRMZM2G071883
OG0003728	Zm00001eb040120	GRMZM2G043353
OG0003728	Zm00001eb202720	GRMZM2G173903
OG0003729	Zm00001eb040140, Zm00001eb202710, Zm00001eb062810	GRMZM2G303149
OG0003730	Zm00001eb040220	GRMZM2G087512, GRMZM2G173870, GRMZM2G042407
OG0003731	Zm00001eb202620	GRMZM2G104783
OG0003731	Zm00001eb040240	GRMZM2G092823
OG0003732	Zm00001eb040250	GRMZM2G122064
OG0003732	Zm00001eb202610	GRMZM2G096622
OG0003733	Zm00001eb177330	GRMZM2G082087
OG0003733	Zm00001eb040310	GRMZM2G148281
OG0003734	Zm00001eb040330	GRMZM2G088980
OG0003734	Zm00001eb101120	GRMZM2G178229
OG0003735	Zm00001eb314180	GRMZM2G004207
OG0003735	Zm00001eb040450	GRMZM2G101245
OG0003736	Zm00001eb040510	GRMZM2G029527
OG0003736	Zm00001eb177230	GRMZM2G076389
OG0003737	Zm00001eb313960	GRMZM2G169201
OG0003737	Zm00001eb040550	GRMZM2G448185
OG0003740	Zm00001eb040920	GRMZM2G428554
OG0003740	Zm00001eb177060	GRMZM2G011806
OG0003741	Zm00001eb313460	GRMZM2G041175, GRMZM5G863602, GRMZM2G059397
OG0003742	Zm00001eb176950, Zm00001eb114180	GRMZM2G106574, GRMZM2G121942
OG0003743	Zm00001eb373970	GRMZM2G160005, GRMZM2G055193, GRMZM5G845343
OG0003744	Zm00001eb313520	GRMZM2G389567, GRMZM2G100313, GRMZM2G114639
OG0003745	Zm00001eb176900	GRMZM2G085573
OG0003745	Zm00001eb041090	GRMZM2G146948
OG0003747	Zm00001eb041120, Zm00001eb179780, Zm00001eb374630	GRMZM2G131205
OG0003748	Zm00001eb179790	GRMZM2G052067
OG0003748	Zm00001eb041140	GRMZM2G429940
OG0003749	Zm00001eb041170	GRMZM2G047238
OG0003749	Zm00001eb179820	GRMZM2G144367
OG0003750	Zm00001eb041230	GRMZM2G067067
OG0003750	Zm00001eb179940	GRMZM2G005251
OG0003752	Zm00001eb041270	GRMZM2G139360
OG0003752	Zm00001eb099530	GRMZM2G127717
OG0003753	Zm00001eb179730	GRMZM2G068455
OG0003753	Zm00001eb041400	GRMZM2G161245
OG0003754	Zm00001eb041410	GRMZM2G108600
OG0003754	Zm00001eb179710	GRMZM2G099088
OG0003755	Zm00001eb041460	GRMZM2G153184
OG0003755	Zm00001eb179680	GRMZM2G160268
OG0003756	Zm00001eb179660	GRMZM2G178169
OG0003756	Zm00001eb041470	GRMZM2G082174
OG0003757	Zm00001eb041600	GRMZM2G160560
OG0003757	Zm00001eb179600	GRMZM2G095552
OG0003758	Zm00001eb312320	GRMZM2G127429, GRMZM2G311024, GRMZM2G029204
OG0003759	Zm00001eb041670	GRMZM2G052123, GRMZM2G475478, GRMZM2G344991
OG0003760	Zm00001eb099420	GRMZM2G475536
OG0003760	Zm00001eb041560	GRMZM6G914387
OG0003761	Zm00001eb041730	GRMZM2G058702
OG0003761	Zm00001eb179540	GRMZM2G117786
OG0003762	Zm00001eb041950	GRMZM2G156990, GRMZM2G161538, GRMZM2G008636
OG0003763	Zm00001eb041990	GRMZM2G119357
OG0003763	Zm00001eb179130	GRMZM5G871463
OG0003764	Zm00001eb042040	GRMZM2G116971
OG0003764	Zm00001eb178580	GRMZM2G153760
OG0003765	Zm00001eb042050	GRMZM2G106703
OG0003765	Zm00001eb178590	GRMZM2G059018
OG0003767	Zm00001eb178960	GRMZM2G103245
OG0003767	Zm00001eb042310	GRMZM2G152408
OG0003768	Zm00001eb239800, Zm00001eb337400, Zm00001eb042350	GRMZM2G114093
OG0003769	Zm00001eb178890	GRMZM2G366659
OG0003769	Zm00001eb042370	GRMZM2G008226
OG0003770	Zm00001eb178500	GRMZM2G147712
OG0003770	Zm00001eb042490	GRMZM2G146286
OG0003771	Zm00001eb042750	GRMZM5G800112
OG0003771	Zm00001eb170690	GRMZM2G101480
OG0003772	Zm00001eb042830	GRMZM2G078022
OG0003772	Zm00001eb170610	GRMZM2G154312
OG0003773	Zm00001eb238510	GRMZM2G151113, GRMZM5G894200, GRMZM2G548517
OG0003774	Zm00001eb043120	GRMZM2G068639
OG0003774	Zm00001eb219950	GRMZM2G132090
OG0003775	Zm00001eb082000	GRMZM2G015637
OG0003775	Zm00001eb043190	GRMZM5G883468
OG0003777	Zm00001eb220050	GRMZM5G819464
OG0003777	Zm00001eb043400	GRMZM2G170982
OG0003778	Zm00001eb043540	GRMZM2G345725, GRMZM2G111086, GRMZM2G085486
OG0003779	Zm00001eb220240	GRMZM5G880435
OG0003779	Zm00001eb043550	GRMZM2G059013
OG0003780	Zm00001eb064540	GRMZM2G396455, GRMZM2G138454, GRMZM2G024389
OG0003781	Zm00001eb043600	GRMZM2G082362, GRMZM2G458596, GRMZM5G895278
OG0003782	Zm00001eb404050	GRMZM2G166719
OG0003782	Zm00001eb043610	GRMZM2G181231
OG0003783	Zm00001eb043630, Zm00001eb225160, Zm00001eb043620	GRMZM2G181236
OG0003784	Zm00001eb220360	GRMZM5G869246
OG0003784	Zm00001eb043680	GRMZM2G105770
OG0003785	Zm00001eb220400	GRMZM2G078379
OG0003785	Zm00001eb043720	GRMZM2G703918
OG0003786	Zm00001eb264330, Zm00001eb264340, Zm00001eb043780	GRMZM2G172451
OG0003787	Zm00001eb043870	GRMZM2G016613
OG0003787	Zm00001eb043880	GRMZM2G452526
OG0003788	Zm00001eb220640	GRMZM2G113053, GRMZM2G303758, GRMZM5G816015
OG0003789	Zm00001eb043920	GRMZM2G113062
OG0003789	Zm00001eb220650	GRMZM5G837364
OG0003790	Zm00001eb384160	GRMZM2G110693, GRMZM2G525404, GRMZM2G114307
OG0003791	Zm00001eb044250	GRMZM2G124207
OG0003791	Zm00001eb220830	GRMZM2G436707
OG0003792	Zm00001eb220840	GRMZM2G050309
OG0003792	Zm00001eb044280	GRMZM2G374973
OG0003794	Zm00001eb044360	GRMZM2G429928
OG0003794	Zm00001eb220870	GRMZM2G090693
OG0003795	Zm00001eb044380	GRMZM2G131769
OG0003795	Zm00001eb220880	GRMZM2G090736
OG0003796	Zm00001eb044390, Zm00001eb044450	GRMZM5G821828, GRMZM2G131623
OG0003797	Zm00001eb044400	GRMZM2G131618
OG0003797	Zm00001eb044470	GRMZM2G135849
OG0003798	Zm00001eb287390	GRMZM2G393451
OG0003798	Zm00001eb107630	GRMZM2G009601
OG0003799	Zm00001eb044650	GRMZM2G036455
OG0003799	Zm00001eb220940	GRMZM2G073351
OG0003800	Zm00001eb044760	GRMZM2G082529
OG0003800	Zm00001eb221160	GRMZM2G168855
OG0003802	Zm00001eb044780	GRMZM5G871419
OG0003802	Zm00001eb221150	GRMZM2G120973
OG0003803	Zm00001eb221140	GRMZM2G120933
OG0003803	Zm00001eb044800	GRMZM5G874562
OG0003804	Zm00001eb221110	GRMZM2G020098
OG0003804	Zm00001eb044820	GRMZM2G057451
OG0003805	Zm00001eb044880	GRMZM2G103983
OG0003805	Zm00001eb221090	GRMZM2G305446
OG0003806	Zm00001eb221080	GRMZM2G305093
OG0003806	Zm00001eb044960	GRMZM2G153208
OG0003808	Zm00001eb221190	GRMZM2G139583
OG0003808	Zm00001eb045250	GRMZM2G113202
OG0003809	Zm00001eb045390	GRMZM2G113781
OG0003809	Zm00001eb221300	GRMZM2G048559
OG0003810	Zm00001eb221310	GRMZM2G048435
OG0003810	Zm00001eb045420	GRMZM2G079428
OG0003811	Zm00001eb045460	GRMZM2G380650
OG0003811	Zm00001eb221390	GRMZM2G477683
OG0003812	Zm00001eb221500	GRMZM2G001887
OG0003812	Zm00001eb045530	GRMZM2G131577
OG0003813	Zm00001eb045560	GRMZM2G131723
OG0003813	Zm00001eb221560	GRMZM2G079343
OG0003814	Zm00001eb045640	GRMZM2G153233
OG0003814	Zm00001eb221620	GRMZM2G159399
OG0003815	Zm00001eb045860	GRMZM2G107629
OG0003815	Zm00001eb221850	GRMZM2G067764
OG0003816	Zm00001eb045890	GRMZM2G148323
OG0003816	Zm00001eb221860	GRMZM2G104254
OG0003817	Zm00001eb154290	GRMZM2G176912
OG0003817	Zm00001eb045900	GRMZM2G448054
OG0003818	Zm00001eb045930	GRMZM2G054152
OG0003818	Zm00001eb221870	GRMZM2G154447
OG0003819	Zm00001eb096750	GRMZM2G105922
OG0003819	Zm00001eb046040	GRMZM5G895188
OG0003820	Zm00001eb132570	GRMZM2G353071, GRMZM2G153566, GRMZM2G013741
OG0003821	Zm00001eb222000	GRMZM2G167505
OG0003821	Zm00001eb046160	GRMZM2G397432
OG0003822	Zm00001eb222030	GRMZM5G865298
OG0003822	Zm00001eb046170	GRMZM2G001676
OG0003823	Zm00001eb222050	GRMZM2G112309
OG0003823	Zm00001eb046220	GRMZM2G001812
OG0003824	Zm00001eb222260	GRMZM2G330684
OG0003824	Zm00001eb046280	GRMZM2G343972
OG0003825	Zm00001eb222150	GRMZM2G123480, GRMZM2G413482, GRMZM2G123492
OG0003826	Zm00001eb192880	GRMZM2G181354, GRMZM2G334338, GRMZM2G351261
OG0003832	Zm00001eb361740	GRMZM2G039117, GRMZM2G315710, GRMZM2G313833
OG0003833	Zm00001eb046700	GRMZM2G170699
OG0003833	Zm00001eb222330	GRMZM2G102639
OG0003835	Zm00001eb046960	GRMZM2G060742
OG0003835	Zm00001eb222400	GRMZM2G347174
